Date,Susceptible,Exposed,Infected,Recovered,Deaths
2020-06-05,1399.8375265969603,0.029800286463846005,0.050810147070113255,0.08186096950698088,0.006649
2020-06-06,1399.8290948988665,0.03107981688215215,0.05299685377476264,0.08682643047806039,0.006946
2020-06-07,1399.8203004329475,0.0324149421912642,0.0552770661133379,0.09200555874932433,0.007207
2020-06-08,1399.8111276765817,0.033807864878154424,0.0576549587145363,0.09740749982726474,0.007473
2020-06-09,1399.8015604193267,0.03526093952843974,0.06013483644356141,0.10304180470275652,0.00775
2020-06-10,1399.791581740082,0.03677666138850698,0.06272115518932218,0.10891844334160612,0.008102
2020-06-11,1399.7811739812519,0.03835765991639022,0.06541853889054715,0.1150478199423483,0.008498
2020-06-12,1399.7703187202492,0.04000669622705551,0.06823179375848379,0.1214407897664762,0.008884
2020-06-13,1399.7589967389545,0.04172666269435558,0.07116592117761082,0.12810867717462399,0.009195
2020-06-14,1399.7471879911323,0.04352058454458028,0.07422612945145808,0.13506329487264482,0.00952
2020-06-15,1399.734871567994,0.04539162277109459,0.07741784498310887,0.14231696425263418,0.0099
2020-06-16,1399.722025661991,0.047343077979586944,0.08074672324780555,0.1498825367827212,0.011903
2020-06-17,1399.7086275288113,0.049378395048302895,0.08421865968191963,0.1577734164592467,0.012237
2020-06-18,1399.6946534477215,0.051501168335586066,0.08783980070091864,0.1660035832428285,0.012573
2020-06-19,1399.6800786799135,0.053715147473058146,0.0916165549412296,0.1745876176730256,0.012948
2020-06-20,1399.664877425186,0.0560242435069717,0.0955556048336599,0.18354072647424716,0.013254
2020-06-21,1399.649022776665,0.058432535471004354,0.09966391854150955,0.19287876932318884,0.013699
2020-06-22,1399.6324866735622,0.060944277352635204,0.10394876230358349,0.2026182867824296,0.014011
2020-06-23,1399.61523985179,0.06356390539788619,0.10841771330798157,0.21277652950499515,0.014476
2020-06-24,1399.5972517929338,0.06629604570121478,0.11307867294900413,0.22337148841686008,0.014894
2020-06-25,1399.5784906703718,0.06914552226811749,0.11793988076768819,0.2344219265932862,0.015301
2020-06-26,1399.5589232937787,0.0721173653232448,0.12300992880242524,0.2459474120965048,0.015685
2020-06-27,1399.5385150504449,0.07521682009504034,0.12829777675362997,0.25796835270750734,0.016095
2020-06-28,1399.5172298448147,0.07844935586807905,0.13381276760044705,0.2705060317175537,0.016475
2020-06-29,1399.495030035577,0.08182067542044301,0.13956464382485118,0.28358264517848564,0.016893
2020-06-30,1399.4718763693636,0.08533672497823316,0.14556356448869645,0.29722134117026355,0.0174
2020-07-01,1399.4477279118976,0.0890037045210727,0.15182012299068284,0.31144626059139063,0.017834
2020-07-02,1399.4225419754864,0.09282807864233508,0.15834536574368507,0.3262825801281259,0.018213
2020-07-03,1399.3962740472439,0.09681658729866789,0.16515081066892462,0.341756554789273,0.018655
2020-07-04,1399.3688777138516,0.10097625707376852,0.17224846656892004,0.35789556250626203,0.019268
2020-07-05,1399.3403045699356,0.10531441487141513,0.17965085668060712,0.37472815851320035,0.019693
2020-07-06,1399.310504139575,0.10983869965509745,0.18737103889027673,0.39228412188049144,0.020159
2020-07-07,1399.2794237920043,0.1145570750371964,0.195422627406251,0.41059450555305504,0.020642
2020-07-08,1399.247008645524,0.11947784362741429,0.20381981746234934,0.4296916933868794,0.021129
2020-07-09,1399.2132014726863,0.12460966115961898,0.2125774096865425,0.4496094564682799,0.021604
2020-07-10,1399.177942602397,0.1299615510753349,0.22171083525489366,0.47038301127356774,0.022123
2020-07-11,1399.1411698151621,0.1355429201292696,0.23123618279636882,0.4920490819129445,0.022673
2020-07-12,1399.1028182334799,0.1413635746656921,0.24117022652488065,0.5146459653300944,0.023174
2020-07-13,1399.0628202121102,0.1474337369465487,0.25153045441155497,0.5382135965326421,0.023727
2020-07-14,1399.021105218396,0.1537640629153751,0.26233509883582384,0.5627936198534633,0.024309
2020-07-15,1398.9775997120748,0.16036566003793265,0.27360316741412793,0.5884294604740519,0.024914
2020-07-16,1398.9322270171979,0.16725010625209075,0.2853544758201884,0.6151664007308568,0.025602
2020-07-17,1398.8849071892275,0.17442946962306102,0.29760968182279235,0.6430516593276411,0.026273
2020-07-18,1398.8355568787126,0.1819163285091656,0.3103903201865864,0.6721344725926117,0.026816
2020-07-19,1398.7840891843734,0.18972379318132715,0.3237188402525895,0.7024661821937406,0.027497
2020-07-20,1398.7304135092438,0.19786552710187622,0.33761864276387293,0.7341003208915639,0.028082
2020-07-21,1398.6744354017048,0.2063557702961259,0.35211412043840595,0.767092707561854,0.028732
2020-07-22,1398.6160563884437,0.2152093638803243,0.36723070053798545,0.8015015471391346,0.029861
2020-07-23,1398.555173813116,0.22444177168747934,0.3829948868445114,0.8373875283528965,0.030601
2020-07-24,1398.5103554218545,0.21740877896200111,0.3974835250798926,0.8747502741046592,0.031358
2020-07-25,1398.4640312003432,0.21318554075610532,0.4094116486559146,0.9133696102461657,0.03206
2020-07-26,1398.4164486778159,0.21096455565206487,0.41954547441074036,0.9530392921224526,0.032771
2020-07-27,1398.367780924757,0.2101733500563269,0.42842859511031967,0.9936151300778123,0.033408
2020-07-28,1398.318148185176,0.21040610332596185,0.43644674934642375,1.0349969621533175,0.034193
2020-07-29,1398.2676332143344,0.211375167586159,0.44387374576705463,1.0771158723139012,0.034955
2020-07-30,1398.2162921515057,0.21287669928771943,0.45090401978167133,1.1199251294263406,0.035718
2020-07-31,1398.1641622328907,0.21476627761392708,0.4576757300694957,1.1633937594270811,0.036511
2020-08-01,1398.111267258522,0.21694162156619184,0.46428713072353234,1.2075019891894239,0.037364
2020-08-02,1398.057621469001,0.21933033290374687,0.4708081825275789,1.252238015568824,0.038135
2020-08-03,1398.0032322935458,0.22188120643485468,0.4772887849457165,1.297595715074921,0.038938
2020-08-04,1397.9481022994732,0.22455806427815023,0.4837646171825128,1.343573019067293,0.039795
2020-08-05,1397.8922305729488,0.2273353876973849,0.49026127640748823,1.3901707629475835,0.040699
2020-08-06,1397.8356136984085,0.23019521739455195,0.4967972143628697,1.437391869835322,0.041585
2020-08-07,1397.7782464525326,0.23312495602293173,0.5033858192861388,1.4852407721596474,0.042518
2020-08-08,1397.720122295731,0.23611581069489632,0.5100368915515207,1.5337230020235502,0.043379
2020-08-09,1397.6612337208242,0.23916168685666295,0.5167576917173186,1.5828449006027807,0.044386
2020-08-10,1397.601572499395,0.24225840557498984,0.5235536821920692,1.6326134128392937,0.045257
2020-08-11,1397.5411298563286,0.24540314779308006,0.5304290538815387,1.6830359419980354,0.046091
2020-08-12,1397.4798965931948,0.24859406027507155,0.537387099658356,1.734120246872954,0.047033
2020-08-13,1397.4178631753207,0.2518299762836117,0.5444304791370406,1.7858743692599623,0.04804
2020-08-14,1397.3550197931804,0.2551102174173004,0.551561406559689,1.8383065828435028,0.049036
2020-08-15,1397.2913564053051,0.2584344538445274,0.5587817833574316,1.8914253574937516,0.04998
2020-08-16,1397.2268627689778,0.261802603106555,0.5660932941711602,1.9452393337455434,0.050921
2020-08-17,1397.1615284608142,0.26521476087126655,0.5734974726015025,1.9997573057140567,0.051797
2020-08-18,1397.095342891231,0.26867115098192756,0.580995748678105,2.0549882091097436,0.052888
2020-08-19,1397.0282953145802,0.2721720891725082,0.5885894833804884,2.110941112867643,0.053866
2020-08-20,1396.960374835696,0.2757179580537296,0.5962799924812051,2.1676252137701475,0.054849
2020-08-21,1396.8915704140497,0.2793091897576714,0.6040685631283531,2.2250498330654467,0.055794
2020-08-22,1396.8218708663387,0.2829462534514548,0.6119564658159959,2.2832244143948053,0.056706
2020-08-23,1396.751264868281,0.2866296451884846,0.619944964144065,2.3421585223876265,0.057542
2020-08-24,1396.6797409549404,0.2903598825166358,0.6280353200652454,2.401861842479148,0.05839
2020-08-25,1396.6072875206798,0.29413750000931077,0.636228798264063,2.462344181047936,0.059357
2020-08-26,1396.5338928189249,0.29796304635651577,0.6445266690263554,2.523615465693699,0.060472
2020-08-27,1396.459544961518,0.30183708098630846,0.6529302116065049,2.585685745890493,0.061529
2020-08-28,1396.3842319176083,0.3057601734344077,0.6614407149491498,2.6485651940093247,0.06255
2020-08-29,1396.3079415125937,0.3097329022097565,0.6700594788969194,2.7122641063009065,0.063498
2020-08-30,1396.230661426985,0.31375585384977095,0.6787878152184733,2.7767929039481,0.064469
2020-08-31,1396.152379195188,0.3178296222501063,0.687627048374146,2.84216213418919,0.065288
2020-09-01,1396.073082204035,0.32195480841585483,0.6965785158904174,2.9083824716599054,0.066333
2020-09-02,1395.9927576914456,0.3261320202487921,0.7056435686853504,2.9754647196214408,0.067376
2020-09-03,1395.911392745032,0.3303618723254763,0.7148235714057297,3.043419811238037,0.068472
2020-09-04,1395.8289743006771,0.33464498577539314,0.7241199026670899,3.112258810881606,0.069561
2020-09-05,1395.7454891410405,0.3389819882281669,0.7335339552302117,3.181992915502227,0.070626
2020-09-06,1395.66092389402,0.34337351378174974,0.7430671361580069,3.2526334560412344,0.071642
2020-09-07,1395.5752650313188,0.34782020297136845,0.752720866960464,3.3241918987502688,0.072775
2020-09-08,1395.4884988669394,0.35232270276375727,0.7624965837186904,3.396679846579244,0.07389
2020-09-09,1395.400611555699,0.3568816665630108,0.7723957371933812,3.470109040545658,0.075062
2020-09-10,1395.311589091624,0.36149775422351804,0.7824197929330444,3.544491361220537,0.076271
2020-09-11,1395.2214173061059,0.3661716320677138,0.7925702313903834,3.619838830437091,0.077472
2020-09-12,1395.1300818639493,0.3709039729467626,0.8028485481426507,3.696163614962199,0.078586
2020-09-13,1395.037568267961,0.3756954561731258,0.8132562536318236,3.77347802223502,0.079722
2020-09-14,1394.9438618587112,0.3805467675237804,0.8237948731784485,3.8517945005875585,0.080776
2020-09-15,1394.8489478043498,0.38545859936473076,0.8344659475542859,3.9311256487322295,0.082066
2020-09-16,1394.752811093792,0.3904316507331761,0.8452710333652245,4.0114842221107105,0.083198
2020-09-17,1394.655436556354,0.39546662710072916,0.8562117019478399,4.092883114598484,0.084372
2020-09-18,1394.5568088523642,0.4005642404825717,0.8672895398908761,4.1753353672633695,0.085619
2020-09-19,1394.4569124511252,0.40572520964891284,0.8785061501915487,4.2588541890353575,0.086752
2020-09-20,1394.355731651616,0.41095025992660145,0.8898631511696956,4.343452937288578,0.087882
2020-09-21,1394.2532505837198,0.41624012318736764,0.9013621764034163,4.4291451166903295,0.088935
2020-09-22,1394.1494531943915,0.4215955380286145,0.9130048753269236,4.515944392253772,0.09002
2020-09-23,1394.0443232360406,0.4270172499410514,0.9247929136910439,4.603864600328201,0.091149
2020-09-24,1393.9378442922778,0.4325060109371954,0.9367279725426859,4.692919724243062,0.09229
2020-09-25,1393.829999767948,0.43806257969315565,0.9488117486177727,4.783123903741527,0.093379
2020-09-26,1393.720772819847,0.4436877237902749,0.9610459605437972,4.874491495819994,0.094503
2020-09-27,1393.6499755855455,0.4138727552949751,0.9692496281017622,4.966900031058578,0.095542
2020-09-28,1393.578837526183,0.39059704283264585,0.970805268893427,5.059758162092082,0.096318
2020-09-29,1393.5077740686775,0.37212325173875155,0.9675770331643546,5.15252364642039,0.097497
2020-09-30,1393.4370833404996,0.35718179597332894,0.9609255960514717,5.244807267476294,0.098678
2020-10-01,1393.3669778721967,0.3448447758092119,0.9518438705656285,5.336331481429067,0.099773
2020-10-02,1393.2976077455698,0.33443392957805507,0.9410561011881416,5.426900223664307,0.100842
2020-10-03,1393.229077506507,0.32545337321522577,0.9290902729217475,5.516376847356421,0.101782
2020-10-04,1393.161458519937,0.3175404593483846,0.9163310141498308,5.604668006565316,0.102685
2020-10-05,1393.0947979925525,0.31042988378798947,0.9030582381568494,5.691711885503418,0.103569
2020-10-06,1393.029125562738,0.3039274639740428,0.889475372290438,5.777469600998491,0.104555
2020-10-07,1392.9644581151126,0.297890976015001,0.8757299880869046,5.861918920786558,0.105526
2020-10-08,1392.9008032935856,0.29221616641815973,0.8619288604247667,5.945049679572427,0.10649
2020-10-09,1392.8381620687082,0.28682652410803594,0.8481489783715481,6.0268604288131975,0.107416
2020-10-10,1392.776530611307,0.2816658109543583,0.8344455861877333,6.107355991551728,0.108334
2020-10-11,1392.7159016600308,0.2766926048547716,0.8208580575640283,6.186545677551003,0.10915
2020-10-12,1392.6562655191647,0.27187631324324707,0.8074141867394552,6.264441980853338,0.109856
2020-10-13,1392.5976107864208,0.26719426058589174,0.7941333233075325,6.341059629686518,0.110586
2020-10-14,1392.5399248836236,0.26262955995023124,0.7810286628375989,6.416414893589303,0.111266
2020-10-15,1392.4831944428397,0.25816955967974403,0.7681089182944383,6.490525079187232,0.112161
2020-10-16,1392.427405588006,0.2538047059044805,0.7553795437338686,6.563408162356453,0.112998
2020-10-17,1392.3725441390204,0.249527713691672,0.7428436256889032,6.635082521599852,0.114031
2020-10-18,1392.3185957600776,0.24533296016296696,0.7305025355671174,6.705566744193321,0.11461
2020-10-19,1392.2655460667545,0.24121604194048082,0.7183564051176855,6.774879486188242,0.115197
2020-10-20,1392.2133807034106,0.2371734509073979,0.7064044745126629,6.843039371170103,0.115914
2020-10-21,1392.1620853985294,0.23320233794653836,0.694645345706857,6.910064917818167,0.116616
2020-10-22,1392.1116460042638,0.22930033974637984,0.6830771678988388,6.97597448809146,0.117306
2020-10-23,1392.0620485242482,0.22546545254011857,0.6716977724659113,7.040786250746667,0.117956
2020-10-24,1392.0132791329147,0.22169593983799163,0.6605047713064357,7.1045181559415465,0.118534
2020-10-25,1391.9653241887308,0.21799026461587956,0.6494956288587332,7.1671879177954265,0.119014
2020-10-26,1391.918170242983,0.21434703941225858,0.6386677148473561,7.228813002758039,0.119502
2020-10-27,1391.8718040449246,0.2107649911517224,0.6280183411831577,7.289410622741457,0.12001
2020-10-28,1391.8262125449123,0.20724293416485762,0.6175447900489838,7.348997730874742,0.120527
2020-10-29,1391.781382895762,0.20377975053891817,0.6072443341029219,7.407591019597092,0.12109
2020-10-30,1391.7373024527458,0.20037437607163702,0.5971142506592976,7.465206920524222,0.121641
